song_id,line
75,"Я воркал до потери пульса, пока кровоточит нос"
75,"И даже если не проснусь, я не утрачу голос"
75,"И я доберусь и до морей, я по пути сверну все горы"
75,Меня не держала лень и вряд ли остановит горе
75,"Мне сказали что закончу как Кобейн, но мне не двадцать семь"
75,Пока есть время делать — буду воркать до потерь
75,Я подкину дров и снова буду интересным
75,Я знаю различие между ложью и лестью
75,"Семь понедельников в неделю, все на месте"
76,"Я не дружу, блин, с головой"
76,"Каша в голове, но она стучится в дверь"
76,"Мне малая говорит, что свою жизнь считает дном"
76,Что каждый день почти абьюз со стороны дружеских уз
76,"И что в секрете утаить пытались — не смогли, смеюсь"
76,"Так красиво застывает, когда мысли о плохом"
76,"Не могу помочь себе, овладел твоим умом"
76,"Мне плевать на то, что чувствуешь ты, когда иду рядом"
76,"Твои люди, хоть и фейки, респектуют мой альбом"
76,"Даже если им зашло, я буду их худшим врагом"
76,"Беру за руку, выезжаем, посиди с закрытым ртом "
76,Мне надо докопаться — нет обещания
76,Ты мог бы купить хоть пару полицаев
76,"Это глупо, тупо головой мотать, отрицая"
76,"Мол: Зая слепая, не надо конфликтов"
76,Давай отойдем и решим путем мирным
76,Я знаю кто за спиной жестикулирует
76,"Руки в кармане, а я импульсивный"
76,"Вместо крови течет память, время — ветер перемен"
76,"Снова шляюсь по кварталам, здесь снует стая гиен"
76,За спиной сквозь омут страха тащу волокиту ног
76,"Не забуду, тех, кто как-то хоть однажды мне помог"
76,Но теперь ушел последний и сберечь не суждено
76,Как игра в одни ворота я тащу себя по городу
76,"Будто через болото, эта музыка мне лжет"
76,"Словно птица на асфальте, словно ангел без крыла"
76,"Я устал от всего трепа, чувства живы до утра"
76,"Продрал глаза, умою руки, уходи отсюда, тварь"
76,"Давно не сдыхал со скуки, закрываюсь, перестать"
76,"Да он зажиточный, кинь его на прожиточный минимум"
76,"Кинь его в муравейник ко всем уродам, кретинам"
76,"И я кричал: Это клиника, стой"
76,"Эти игры затянулись, ты привнес в них нигилизм"
76,Обречение двух судеб на привычный фатализм
76,"С глаз долой, из сердца вон"
76,"Стяну кожу прежней жизни, закатаю под бетон"
76,"Оторвать часть от себя, вместе с ней открыть замок"
76,"Груз упал, следы остались. На петле новый виток"
76,Цепь висит на шее плотно. Удушающий приём
76,"В беспросветном положении сидим, чего-то ждём"
76,"И наплевать. Открою двери, буду воевать"
76,Я найду во всех иуду. Гадов надо устранять
76,Пару дней еще побуду в состоянии не трожь
76,"Я уже натренирован, понимаю где-тут ложь"
77,"Скажи мне то, что я не прав"
77,"То, что я не прав, то, что я не прав "
77,"Сука, да, я знаю, что такое голод"
77,"Я знаю, сколько нужно мне сегодня заработать"
77,Чтобы прокормить всю свою банду нищебродов
77,Которые очень скоро захватят весь этот город
77,"Окей, скажи мне, если я не прав"
77,"Окей, скажи мне, если я не прав "
77,"Скажи мне, если я не прав"
77,Мы постоянно видим этот трэп и молим Бога
77,"Мы никому не верим, потому что слишком долго"
77,"Пытались кому-то верить, но люди того не стоят"
77,808-бордель устроили мои ублюдки снова на сцене
77,"И мы снова на сцене, но ты стоишь на коленях"
77,"Ведь чётко знаешь мой ценник, я не нуждаюсь в замене"
77,"Тридцать дней в неделю, каждый из них — понедельник"
77,"По тридцать дней в неделю, скажи мне, кто тут бездельник"
77,Тридцать дней в неделю и пустота на рентгене
77,"Тут погибают от лени, скажи мне, кто тут бездельник"
77,Меняю интонацию не только ради оваций
77,"Да, мой голос громкий, на хуй твою мотивацию "
77,"Знаю, как делу отдаться и не продаться"
77,"Я кричу, будто в рацию, и не хочу улыбаться"
77,Я пашу на себя и поделюсь с моим братством
77,"Я хочу, чтобы каждый, как я, мог одеваться"
77,"Не говори мне, что я тут забыл"
77,Не спрашивай зачем мы молим Бога
77,Все цепи на братьях давно в крови
77,Голоса кричат — я гуляю с психиатром
77,Три слоя одежды и мне никогда не жарко 
77,Три слоя одежды и мне никогда не жарко
77,"Мне себя не жалко, никого не жалко"
77,"Оболью следы, мой большой на зажигалке"
77,Наберу твоей команде и твои запчасти
77,Больше никогда не найдут на этой свалке
77,"Пахну свежестью и грустью, даже когда не вдвоём"
77,"Шея под замком, я танцую босиком"
77,"Белая рубашка, я на городском "
77,"Реквием по снам, я вспоминаю чудеса"
77,"Мне снилось то, как надо мною рушится красный закат"
77,"Я тоскую по местам, я смотрю по сторонам "
77,"Пустыня из бетона, за мной гонится ржавый пикап"
77,Забуду адреса и потеряюсь в городе
77,Рассвет меня ведёт и всё будто в фаст-форварде
77,"Я всегда на проводе, художник будет голоден "
78,"Бездомные в пьяном угаре, спят у дверей"
78,И этот бренный мир откинул страшную тень
78,"Жители жилого комплекса закалены, ничего не боятся"
78,"Среди хулиганов, уродов и массы скитаются в поисках кассы"
78,"Возможно, сосед мой от власти скрывается"
78,"Может, вахтер тот — серийный убийца"
78,Ведь истину не легко прятать под маской
78,"Мы видим то, что не видели другие"
78,"Я узнал все, что многим запретили"
78,"Это не конец — все, что происходит"
78,Многое спрятано — кто чего откроет
78,Двадцать первый век — такого мы не ждали
78,Один как все и все как один
79,"Я ругаюсь сквозь зубы, горы битой посуды"
79,Ссадины и синяки стали твоим другом
79,"Тьма вокруг глазницы, фам-фаталь вместо подруги"
79,Солипсизм пустил меня по кругу 
79,"Он же был как брат, да он мудак, забей, не то это"
79,"Неужели ты, блять, рад? Сука, нет путей назад"
79,Они почти что на коленях просят моих извинений
79,Но твой дом не станет домом мне
79,"Все иначе, как два брата забивая на своих"
79,Не найдешь пути кроме как в ад
79,"Я не прощаю тех, кто смел мне врать"
79,Это дисс на моих бывших дам и моих бывших братьев
79,"Да, мне наплевать на то, что я сам врал, верил, драл других"
79,"Мне плевать — таких, как ты найду пятьсот, да и любых"
79,Еще один шаг и я втащу
79,Мне не плевать на моих фанов
79,"Но если ты видишь, что мне нереально херово"
79,То смысл тащить меня в спальню
79,"Нигилизм, эскапизм, солипсизм — это я"
79,"Осознание потерь — причина, следствие тоски"
80,"Я не знаю, что из себя представляю"
80,"Я не понимаю, о чем я думал, когда выбирал"
80,Игнор длиною в вечность от тебя меня достал
80,И кто из нас может сказать
80,И перепутал чувства с мимолетным состоянием
80,"Я выкинул из головы, забыл, не смел писать"
80,"Хочу в Москву, но меня любят только дома"
80,"Но я знаю, что та, кто дорожит, скоро уедет в Лондон"
80,От счастья до мы просто знакомы
80,О ненависти к чувствам вне закона
80,"От поцелуя в шею, до ударов по щекам"
80,"От ударов я сильнее, и тебе больше дорог"
80,"Я бы уехал в Лондон с тобой, но не хотел брать на душу грех"
80,"Как же я хочу свалить, вслед за тобою, хоть меня ждут в Москве"
80,"Добро пожаловать в клуб Я один, вас сотня"
80,"Ты где-то там там танцуешь, настроение — тупо сдохни"
80,"Ты злишься, что я не стесняюсь настроения"
80,Не хочешь говорить и запиваешь все это водкой
80,"Я срываю голос, ты срываешь цепи"
80,А нафиг я пришел с корабля на бал
80,"Завтра расскажи о том, что я как будто цербер"
80,"Нам двоим надо забить на тех, кто с нами спал"
80,"Нахер тебе нужен тот, кто сбережет"
80,Свали из моей жизни и вернись
80,"Да он творческий, не надо его брать всерьез"
80,Я не буду тратить неиссякаемый запас
80,Чтобы бегала как хвост и разрешала согрешить
80,"И то, что сделал декаданс со мной — это конец"
80,"Но близкий скажет: Вова ты, конечно, молодец, но что же дальше"
80,Все это не похоже на игру
80,"Я говорю себе: Какого хрена, Вова"
81,Чтобы бас сносил всех на пути
81,Тащи его к нам в круг
81,"Дави асфальт, ломай, давай под хук"
81,Кружись под восточный бит водосточных труб
81,Выключаем свет — пускай огонь горит
81,"Она зароллит сплиф, мы узаконим стиль"
81,"Я на танцполе кручусь, пока свет моргает"
82,"Походу, я снова проснусь не дома"
82,Я как будто бы опять спаситель
82,Этот лес — это моя обитель
82,За чужого друга лучше не молитесь 
82,"Я сделал себя сам, вопреки тем голосам"
82,"Говорили, мол, мал, но умён не по годам"
82,"Иногда ломал тех, кто судил по волосам"
82,"Но вылечивал тех, кто не шарит за техно"
82,"Крики на районе, но я умиротворен"
82,С разбега снова с корабля на бал
82,С разбега улетаю прямо в рай
82,"Не смей звать репером меня, шакал"
82,"Заткнись, в двадцатом веке я бывал"
82,"Худой, убитый, слух опять на ноль"
82,"Сырой от холода, умру от голода"
82,"Я жду момента, чтобы стать тишиной"
82,"Британский бит снова делаю сам, дома"
82,"Из окна тот вид, что не увижу снова"
82,"Стать свинцовым, с марса в рабство"
83,Я могу писать о многом — о хорошем
83,"О плохом могу писать, что верю в Бога"
83,"Я сияю, но ты так и будешь дураком"
83,Как же тусишь ты так жестко
83,Тру — это не три полоски
83,"Тру — это тогда, когда в друзьях со своим мозгом"
83,Разорвем все в прах и пыль
83,"Пускай падал снег на ксиву, а деньги падают на счет"
83,"Я по жизни агрессивный, два-ноль-один-девять год"
83,"Мы по жизни на ухмылке, обесточиваем сеть"
83,"Мы по жизни на ухмылке, Вова, нафиг так висеть"
83,"Я по жизни на ухмылке, обесточиваю сеть"
83,Я на тусе всегда самый-самый трезвый
83,"По оскалу вразуми, что я устал и меня каждый тут задрал"
83,Глаза в потолок — так отдыхает Вова Куок
83,Что ты сделал чтобы стать как я
83,"Как же объяснить тебе, что свою жизнь ты строишь сам"
83,Заберусь на сцену будто в храм
83,"Покажу, как надо рвать тем обезумевшим сынкам"
83,Мы гуляем в Петербурге на ухмылке тупо в хлам
83,"Растоплю твою душонку, мысли станут как река"
83,Солнце светит очень ярко и в глазах моих искра
83,Я вдыхаю кислород и выдыхаю СО2
83,"Утром погружаюсь в свежесть, ведь вокруг меня бензол"
83,Чтобы жить с тобою рядом я кручусь как колесо
83,"Мои люди говорят, что меня уже не спасти"
83,"Мои люди говорят, что образ жизни — деструктив"
83,Я устал и меня надо унести
83,"Я устал, но чую, что мне хватит сил"
83,"Одним махом убегу и испарюсь, эй"
83,"Параноик хочет скрыться, я над этим не смеюсь"
83,"Эй, обещаюсь, что я не вернусь"
84,Две тыщи километров — как быть
84,"И я еду, чтобы снова любить"
84,"Мне казалось, будто я совсем один"
84,Но мне пофиг — моей девочке нужен блондин в цепях
84,Чтоб явиться с чемоданами и побыть в гостях
84,"Даже если буду на нуле, что возможно"
84,"Я примчусь, как на подбитом крыле, осторожно"
84,"Я ворвусь, как будто странный сосед, что мешает спать"
84,"Самый лучший день, как день сурка"
84,Крики под гитары красят вид из окна
84,"Знай свой лимит, но пока никак"
84,"Нам улыбнутся, ведь сияю с тобой"
84,"Никаких забот, я не закрываю рот"
84,"Боже, как я не хочу домой"
84,"Мои люди не спят, даже город ко сну не готов"
84,За руку до дома в гетто в шесть часов
84,И я еду по МКАДу мимо серых домов
84,"Только с вами я оффлайн, к черту все свои дела"
84,"Просыпаюсь от того, что дышит в ухо одна"
84,"Через день сон будто тень, я просыпаюсь один"
85,Я забил на связи как-то раз
85,Я бы поимел эту шайку за братство
85,"Сколько индивидов, бря, искали со мной родство"
85,"Я вас избегаю, ненавижу, будто рабство"
85,"Я их обманул, я не оставляю шансов"
85,"Делаю красиво, да, я — эмо, но не плакса"
85,"Передвигаюсь тихо, чтобы ты не догадался"
85,Цепи на запястье украсят её наряд
85,"Держу руки рядом с шеей, чтобы ты не убежала"
85,"Но я знаю, что ты дашь мне совершить обряд"
85,Посадил на цепь — она рвется
85,"Сорок ударов сердца, сорок минут до солнца"
85,"Классно будет тому, кто последний засмеётся"
85,Я за тебя — буду бить не глядя каждого боя
85,"Я говорил это не раз, я разошёлся с головой"
85,"Я ослеп и я не вижу, тает смысл твоих фраз"
85,"Да еще не факт, что с тобою одной касты"
85,Вова не привык что-то ныкать мимо кассы
85,"Я неприкасаем, будто демон — это факт"
85,Мысли — показуха для таких же глупых пацов
85,"Байнари был так, чтобы делать декаданство"
86,"Цепи на шее, зубы из стали"
86,"Я не хочу домой, останусь в бункере на веки"
86,"Я всё ещё живой, хотя на дно тянутся веки"
86,Команда молодых сотрёт ноги под моё соло
86,"Я танцую будто сломанный, убитый на танцполе"
86,"Я забуду напрочь, на что белый цвет похож"
86,"Разорву танцпол, тут дозволен произвол "
86,Я со своей судьбой опять играю в баскетбол
86,"Всё покрыто тайнами, замесы не случайны"
86,"Если нас заметят, захотят угнаться с нами"
86,"Нам некуда идти, тут рассвет не за горами"
87,"Я теряю друга, память освежит мой пыл"
87,"На тебе поставлен крест, я смог бы сэкономить сил"
87,"Ты убил всю веру, этим себе навредив"
87,"ты кинул самых близких, даже тех, кого любил"
87,"Я прикрывал три года тебя, я потратил много"
87,"Я хотел помочь, ты стопудово помнишь ночь"
87,"Когда я спас тебя от смерти, но ты испарился прочь"
87,"А че не помнишь, как все было"
87,"Бегая по блоку, будь готов ловить лицом люлей"
87,"Я не привык к гостям , но я готов радушно встретить"
87,"На улице никто ты, хоть и трушка в интернете"
87,"Мои люди — боги, делай ноги, пока не сломали ноги"
87,"Смотри, не попади в капкан, ведь за тобой мой сквад"
87,"Быстро на колени, или испарись навеки"
87,"Все что было — было, и меня это не парит"
87,"Важный скилл открылся, и я поменял сценарий"
88,Небольшой командой едем мы в страну прогресса
88,"Эй, стоп. Вновь остановило модное агенство"
88,Я спокойный — они зовут меня Будда
88,Чем ты за свою жизнь выпил джина
88,"Худой, как труп, но я живой идол"
88,"Я нашел свой дом, хоть телом далеко"
88,"Вова, иди сюда, иди сюда, иди сюда"
89,Девочка в белых 'сиягах вертится рядом со мною
89,"Кепка да худи сияет, явно недорого стоит"
89,Явно с шестнадцати лет код ее вышел из строя
89,"Принципам не изменяю, но почему-то расстроен"
89,"Где же мы, где же мы, всё"
89,"Под удары техно всё забудешь, прости меня"
89,"Забываю имена, забуду как всё было"
89,"Пока мы молодые, я давно не молодой"
89,"Это неподкупный образ, ты качаешь головой"
89,"Не уйти от паранойи, что за твоим поколением охотится"
89,"Порой я вижу тень, я не бегу, я наблюдаю наяву"
89,"Что захочу — то и беру, кладу ладонь на кобуру"
89,Каждый божий день нахожу себе мишень
89,"И я испарюсь, ведь топлю за здоровье"
89,"О, нет, пора, она лыбится, будто бы трипится в мясо, мне стало все ясно"
89,"Она хотела бы двинуть на рейв, но в таком состоянии это опасно"
89,"Все эти дети давно обесцененны, все эти люди опустошены"
89,"Все дети давно обесцененны, все эти люди опустошены"
90,Но каждый раз вынужден быть исключением
90,Будто бы рос ты среди дураков
90,"Всегда свой среди своих, необычный псих"
90,"Декаданс у нас в крови, но живее всех живых"
90,Все боятся быть замеченными в городе немых
90,"Приглуши серотонин, ведь мест не хватит на двоих"
90,"Я не там, где солнце, земля и чистый воздух"
90,"Я среди заброшек, отрицаю чей-то возглас"
90,Я сжимаю твои руки и залью твой рот вином
90,"Не смотри в глаза, ведь ты провалишь блиц опрос"
90,"Я сижу в подъезде, отрицаю твои вбросы"
90,"Я тебя не трону, я все это перерос"
90,Без тебя я будто без эмоций
90,Я ещё не выучил тебя наизусть
90,"Расскажу об этом шёпотом, расправлюсь без бита"
90,"Тайною окутан, пробираюсь через пустой зал"
90,"Если бы я мог, я бы забыл тебя и замолчал"
90,"Я хочу существовать, чтобы никто не замечал"
90,"Помаши руками с нами, мои глазом не моргнут"
90,Тут бездействие превыше распускания твоих рук
90,От тебя одно название и то не из-за заслуг
91,Я будто прыгнул с высоты панельки со времён совка
91,Я как будто сам не свой
91,Обречен дышать дипухой в купе с пылью городской
91,Мои закидоны — будто ад во плоти
91,"Я строю плотину, чтобы вас утопить"
91,"Плати по счетам, беги, Форест Гамп"
91,Я в ярости мысленно рушу план
91,"Грязь не смоешь, сам не свой"
91,"Отдай это нам, я подкину это в рой"
91,Кто-то покидает эту жизнь под вой
91,"Пока народ считает это нормой, то все праведно"
91,"Нету смысла верить, это как в лоб гравием"
92,"В моих мыслях лес, я поражен своей болью"
92,"Ненавижу стресс, мне честно тут неспокойно"
92,"Мною крутит бес, я отдавал себя полностью"
92,Я лежу в сухой траве и поджигаю спички
92,"Да мне делать нехуй, вот тебе и хобби, хоть и вычурное"
92,"Я чиллю в полном одиночестве, прикуривая свечкой"
92,"Я мог бы делать деньги, но ведь мне все нипочем"
92,"Я грущу по ней так сильно, слезы бьют будто ручьем"
92,"Отражение ненавижу, мой портрет бычком прожжен"
92,"Рассказал бы интересное, но было бы о чем"
92,Я мог бы все забыть как сон
92,От моей боли затихало пение птиц
92,Не умею я прощать не видящих границ
92,Когда я счастлив был не помню
92,Да мой мир вдавлен в подошву
92,Ты забралась ко мне под кожу
92,"Я нашел себя, больше ничто не колышет"
92,"Я не чувству той боли, да, я ничего не слышу"
92,"Пофиг, хватай кэш, пока дышит, твои страхи — моя крыша"
92,"Обожаю тратить, но любовь не купишь"
92,"На любую прихоть хватит, Вова снова платит"
92,"Свою боль запрячу в дым, и ты ничего не скажешь"
92,"Вова не умеет плакать, Вову не пробить"
92,"Да, я индивид один — на сотку за глаза любить"
92,"Вова — саморазрушение, образ не забыть"
92,Залечиваю раны лишь по-глотку в море
92,"Меня видно в темноте лишь по глоку, сорри"
92,Я залечиваю раны лишь по-глотку в море
92,"Лучше одному, чем в стае озабоченных"
92,"И я срываюсь, так и есть"
92,"Я старался что-то делать, но все тщетно"
93,"На, попробуй, пробуй, пробуй, твою мать"
93,Улыбаюсь во все тридцать два зуба
93,"Как же так, я не видел друга"
93,"Я теряю круг, я — аутсайдер, вьюга чувств"
93,Сносит будто бошку своим глупым плугом
93,"Я кидал, но я был не меток"
93,Я не помню своих нервных клеток
93,"Я не верю, что ты мог так глупо"
93,"Да, походу я не видел веры"
93,"Но я сам верил, что-то будет"
93,"Ты в команде с теми, кто тебя погубит"
93,"Я не знаю, почему, не честно"
93,Ты же не воскреснешь — это фейл
93,"Твой друг — гад, показал драг"
93,"Я бы дал шанс, ты меня забыл"
93,"Тебе просто пофиг, раньше ты любил"
93,"Ты забил на время, утонул в квартире"
93,Уходя из дома не забудь дорогу обратно
93,"Все, что делал без меня — ты делал аккуратно"
93,"Все ты повзрослел, но обгоришь неоднократно"
93,"Все что говорил, ты говорил уже невнятно"
93,"Я смотрю на отражения себя, невероятно"
93,"Но мне больше повезло, и ты не смог меня тащить на дно"
93,"Я не вернусь, это конец, ведь сил иссяк запас"
93,"Я хотел тебе помочь, но ты себя еще не спас"
94,"Я бы не спалил лицо, но не могу иначе"
94,"Я уже не помню скуки, придержи своих псов"
94,"Цепи до зубов, чтобы ты спросил"
94,"Перстни на пальце - угадай, зачем"
94,"Тараканы в голове - угадай, зачем"
94,Это все дабы я мог избегать проблем
94,"Перстни на пальце — угадай, зачем"
94,"Тараканы в голове — угадай, зачем"
94,"Мне жаль, что я дышу с тобой одним потоком"
94,Я выбрал тратить время на себя и верить в Бога
94,"В того, что выдумал вчера на хате вместе с Куоком"
94,"Разбиваю ее психику цепями, не пройдя экзамен"
94,"Окажусь на улице, но вечно будут занят"
94,Звоню Сане чтобы наказать Харуки Мураками
94,Я танцую в Амстердаме и не попадаю в такт
95,Я угоняю тачку и кричу им Залезай
95,"В кольца попадаю, пока пью зеленый липтон"
95,Ты мутишь что-то типа фу бля
95,Что ты прячешь в носке? Я знаю
95,"Я видел кучу трэша, мясо, знает моя зая"
95,"На блоке есть законы, мы немного правим правила"
95,"Дропай пушку, дропай, парень, свое тело"
95,"Время прятать харю, если ты тут не по делу"
95,Ведь за этот год от стресса мое лицо исхудало
95,Если двигаюсь на скорости — придерживаюсь плана
95,"Навешивали мне веры, но я хотел быть другим"
96,"Вы меня простите, я уже не верю в сказки"
96,"Я был аккуратен, появлялся только в маске"
96,Я всю жизнь в камуфляжной окраске
96,Из подручных средств я сделал себе мир
96,Год дракона мне об этом сразу говорил
96,Как ты таешь прямо на глазах
96,"Я стал главой стаи, больше нет пути назад"
96,"Да я растворяюсь, покидая всех и сразу"
96,"Смотри на меня, и не повторяй"
96,"У каждого есть друг, но мне не доверяй"
97,"Пять утра, я невнятно смотрю на рассвет"
97,"Убедившись, что не в облаках, заберу компромат"
97,Среди десяти тел без сознания валяясь
97,Я не нахожу ни одной из утрат
97,"Мне не грустно мечтать о плохом, но мне жалко жить так"
97,"Пальцы колотит, не могу набрать номер"
97,Я и так по жизни Хатико
97,"А, кстати, верни мне мое время и силы"
97,Я тебя просил не трогать эту святыню
97,Да и ты могла бы уже выучить разницу и предпочтения мои по поводу имени
97,Вова — кто-то пишет мне в личку с просьбой о помощи 
97,"Будь человеком, что игноришь, как овощ"
97,"Мир буквально все, к чему мы прикоснулись"
97,Все это мне напоминает сон или кино
97,"Я пришел, когда темно и уйду, когда солнце встанет"
97,"Влюбленным пустым взглядом смотрю в окно, понимая "
97,Что я уже ничто не понимаю
97,"Тревожным образом пишу стихи я в блокнот, боясь"
97,Будто боюсь спалиться и меня трясет
97,"Смотри, я в рэп игре, привет, полиция, да нет же, что вы"
97,Я не пишу про власть или про наш народ
97,"Маска? Да это так, чтобы закрыть рот другим"
97,"Хаски? Да я его лично не знаю, честно"
97,"В каком смысле, задержан, за то, что не ношу ваш крестик"
97,"Хотите, могу пояснить за шмот мой"
97,"Руки не ломайте, я просто тащусь домой"
97,"Лучше просто отпустите, я так устал"
98,"Бывало всякое, мы проходили многое — сам осуди"
98,Но меня это не торкает с двадцати
98,"Мне нравится, что вам что-то не нравится"
98,Я поставил самый дорогой их саунд-бар 
98,"Всё, что надо к этому блюду — соус"
98,"У меня есть, не ищи другого"
98,Мой голос ей будто бальзам на уши
98,Её косы в моих руках будто варежки
98,Ты так сильно кого-то напоминаешь мне
98,"Хоть плохо помню, как я раньше звучал"
98,Но одно правило при мне — я не держу вокруг себя сучар 
98,"И кое-что ещё останется со мной, чел "
98,"Меня в детстве укусил хип-хоп, чек"
98,"Больше не андерграунд, ведь когда-то я вовремя понял"
98,Куок — это на голову ёбнутый повар
98,"Её кожа как лотосы, и я хочу продолжения"
99,"Мошпит дал угла, всё горит дотла"
99,Тебе не удрать из этого котла
99,"Я те ору: Братан, этот клуб — капкан"
99,"Всё горит до тла, всё горит дотла"
99,"Да не ори, братан, разомни капкан"
99,"Круг распространяется, да так, что я ебал"
99,Всё замешано в один бесконечный концертный зал
99,"Я в этом музле, будто я Боб в Бикини Боттом"
99,"Не оттого, что я художник, я всегда голодный"
99,"Ты не в курсе, кто я? Блядь, это я не знаю, кто ты"
99,"Я попадаю в чарты, но не попадаю в ноты"
99,"Она на мне, как джерси, не знаю, чё с ней "
99,"Не в себе, ну и чёрт с ней "
99,"Вызываю в ней чувства, вызываю ей чёрта"
99,"Породил игру и выебал, это инцест"
99,"Мошпит дал угла, всё горит дотла "
100,"Он просто говорит, и все следят внимательно"
100,"Он был всегда аутсайдером, на шаг впереди других"
100,"Деньги не падают с небес, добыл их с кровью"
100,"Музло мне заменит секс, давно не трахаюсь с любовью"
100,"Он был всегда аутсайдером, и это того стоило"
100,"Мне похер на здоровье, если дело много стоило"
100,"На мне малышка, я не помню, как зовут её"
100,Но она знает наизусть всю мою предысторию
100,"Приму это за данность, не победа, но зову Виктория"
100,"Завтра останусь дома, даже не оставлю номера"
100,"Слегка на палеве, где-то в Испании, сижу под пальмами"
100,"Закрой свой рот, ты знаешь моё имя"
100,Меня не парит эта хуйня 
100,"Когда пишу голос, то молчат соседи"
100,Ты бы не смог осилить мой дрип даже на Хэллоуин
100,"Я на пять с плюсом, на мне сука как Ким"
100,"Её заводит, что я ёбаннный фрик"
101,Я ничего не могу с этим поделать
101,Я ничего не могу с этим поделать 
101,"Мне похуй на всех остальных, я хочу, чтобы ты танцевала на мне"
101,"Я сделаю всё для того, чтобы в итоге тебе было похуй на всех"
101,"И ты танцевала на мне, и ты танцевала на мне"
101,"И, на мне, и, на мне"
101,"Ты танцевала на мне, похуй на всех"
101,"Приедь ко мне, приедь ко мне"
101,"Как будто в школе, вокруг меня не будет девок"
101,Как будто что-то вызывает чувство гнева
101,"Мне будто пофиг, но она со мной из-за денег"
101,"Я был в стельку пьяным, мне пеленило это глаза"
101,"Видел её душу, но пленил меня её зад"
101,Мы будто в том фильме — тут ванильные небеса
101,Я даже не видел мотива с её стороны меня как-то узнать 
101,"И если бы ты была первой здесь, но их было даже не две"
101,"Я рад, что ты уже едешь, я не буду запирать дверь"
101,"Забудь все свои проблемы, сделаем вид, что этого нет"
101,Ты заслужила всё моё внимание 
101,"Я сделаю всё для того, чтоб в итоге тебе было похуй на всех"
102,"Соседи в ахуе, ведь они знают"
102,"Я не уверен, что это от голода"
102,Захожу в хату — она уже голая
102,Но через день у меня будет новая
102,И через день у меня будет новая
102,И через день у меня будет новая 
102,Сука в инсте хотеть на концерт
102,Не надо пиздеть — она просто хочет хоть раз побывать на моём конце
102,"Чисто на рандоме, будто это Мортал Комбат"
102,Подойду сзади и схвачу за волосы
102,"Это как спорт, надо быть всегда в тонусе"
102,Какой-то пацан мне напишет с угрозой 
102,На моих ублюдках всегда только новое
102,Валим по улице — крутятся головы
102,"То, что на мне — неебически дорого"
102,И что подо мной — неебически дорого
102,Я будто бы всех перепробовал в городе
102,Но через день у меня будет новая 
103,Роют в моей голове — там щепки
103,"В себе, что отнюдь не редкость"
103,"И будто бы сон всё то, что пережил"
103,Я хотел бы летать во времени
103,"Прими тот факт, что ты уже как труп"
103,Есть пара мыслей по этому поводу
103,На свою голову есть пару мыслей
103,Пятый раз за ночь в поту
103,Просыпаюсь в аду — искупаю грехи
103,Есть пару мыслей на свою голову
104,Кто будет крайним и кто будет плакать
104,"Метаю себя на дальность, и снова в крайность"
104,"Не всё так просто, что гениально"
104,Я просто пашу не в себя и трачусь
104,"И мне снится, всё могло быть иначе"
104,"Напишу трек о том, что парит"
104,"И впарю на лям за неделю, внатуре"
104,Ведь на своем горе не сделаешь бурю
104,"Заруби на носу, мои руки трясутся"
104,"Но уже понимаю, кто друг, приятель"
104,А мой кореш лежит в гробу
104,"И мне снилось, что всё могло быть иначе"
104,Ради них я готов и на ад
104,"Те, что в Праге — моя семья"
104,И ради них я готов на ад
104,"Ведь только Бог знает, что да когда"
104,И кого из нас не станет завтра
104,"Ты знаешь, чья крыша едет? Моя"
104,Ну а кто за это в ответе
104,"Может, ты или тот урод, кто виновен"
104,Что кореш мой на том свете
104,Я не сплю уже третий год
104,И сейчас хочется выть на луну
104,"В купе с тем, что мне трудно дышать"
104,"Может, я и со мной ты"
104,Кто-то не спасал меня от лести
104,"А теперь я не желаю быть с такими же, как ты"
104,"Что хуже — не хочу друзей, как я"
104,"Я просто так устал, и я ни капельки не пьян"
104,И нету чувства хуже жажды глупой мести
105,"Строй глаза, но ты нужнее им"
105,Но я не бываю в хлам
105,"Не один, но не тяни свою подругу"
105,Кого она хочет совратить луком из ЦУМа
105,"Помоги тому, кто никогда не будет другом"
105,"Ты будешь винить меня, но это будет утром"
105,"Ты стреляешь номер, пока я роняю звуком"
105,"Для таких, как ты, я необдуманный поступок"
105,"На тебе бриллианты, на мне порванная куртка"
105,"Больше мы не увидимся, это видно"
105,Но я не запомнила твоё имя
106,"Лишь бы танцевать, если хочется танца"
106,Но у нас не было шанса
106,Мне так хотелось освоить телепортацию 
106,"Задвинуть шторы, знать, что мы дома"
106,Смотря в твои глаза — вижу свои глаза
106,"Печально, что я только сейчас это осознал"
106,"Когда прощались дома, будто не в последний раз"
106,Я бы обнял тебя и сказал
106,что смотря в твои глаза — вижу свои глаза
106,"Боже, дай мне возможность хотя бы не забывать"
106,"Ну как ты там одна, в небе"
106,"Я все тот же одинокий, в поиске человека"
106,"Мне было очевидно всё, когда мы были вместе"
106,"И я рад, что ты не сможешь понять мои песни"
106,"А я не найду найду ответа, не зная контекста"
107,"Я видел во сне, что нас нет и не будет"
107,"Нас нет и не будет, нет"
107,Я закрываю глаза и чувствую губы твои на ключицах
107,"Ведь увижу во сне, что нас нет и не будет"
107,"Нас, нас, нас нет и не будет"
107,"Нас нет и не будет, нет "
107,"Рассвета не будет, не будет "
